food_id,food_name,category,processing_level,total_ingredients,healthy_ingredients_count,neutral_ingredients_count,unhealthy_ingredients_count,healthy_percentage,neutral_percentage,unhealthy_percentage,affected_health_conditions,overall_recommendation,description,health_label,high_unhealthy_percentage,low_healthy_percentage,mixed_ingredients,is_healthy,health_condition_count,calories,sugar,sodium,fat,fiber,protein,additives,preservatives,ingredients
506,MunchMate Vanilla Sports Drink Lite,Beverages,Ultra-processed,5,0,1,4,0.0,20.0,80.0,"Children (Hyperactivity), Diabetes, Kidney Disease, Obesity or Overweight",Avoid,MunchMate Vanilla Sports Drink Lite is a beverages item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,4,315.29579286907966,41.10433019959629,1150.916438441529,29.416439344132552,4.17777673225626,5.208188938005683,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",MunchMate Vanilla Sports Drink Lite is a beverages item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.
507,LiteLeaf Orange Juice Drink Plus,Beverages,Ultra-processed,6,0,2,4,0.0,33.33,66.67,"Children (Hyperactivity), Diabetes, Kidney Disease, Obesity or Overweight",Avoid,LiteLeaf Orange Juice Drink Plus is a beverages item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,4,337.1189722847904,42.136901031623374,835.8922988696279,28.690062554132812,6.131414846817926,7.776275133889146,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",LiteLeaf Orange Juice Drink Plus is a beverages item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.
508,FunFoods Barbecue Milk Drink Treat,Beverages,Ultra-processed,7,0,2,5,0.0,28.57,71.43,"Children (Hyperactivity), Diabetes, Heart Disease, High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FunFoods Barbecue Milk Drink Treat is a beverages item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,6,299.69277277717936,46.540733098086704,886.466235865278,28.340406584583896,5.0349329096929445,6.6491248823717495,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FunFoods Barbecue Milk Drink Treat is a beverages item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.
509,SnackNest Strawberry Sports Drink Classic,Beverages,Ultra-processed,5,0,1,4,0.0,20.0,80.0,"Children (Hyperactivity), Diabetes, Kidney Disease, Obesity or Overweight",Avoid,SnackNest Strawberry Sports Drink Classic is a beverages item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,4,274.4700532382838,43.764913286013936,1004.0311466299779,30.273830535986463,4.293463572318701,7.484621359539437,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",SnackNest Strawberry Sports Drink Classic is a beverages item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.
510,FunFoods Chocolate Soft Drink Max,Beverages,Ultra-processed,8,1,3,4,12.5,37.5,50.0,"Children (Hyperactivity), Diabetes, Kidney Disease, Obesity or Overweight",Avoid,FunFoods Chocolate Soft Drink Max is a beverages item with 50.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,4,299.1994714869446,34.40773628901175,682.0969377857411,15.921486359384067,9.36327449664057,8.679615704902243,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FunFoods Chocolate Soft Drink Max is a beverages item with 50.0% of its listed ingredients marked as unhealthy in this expanded dataset.
511,SnackNest Salted Cup Noodles Bites,Ready Meals,Ultra-processed,8,1,2,5,12.5,25.0,62.5,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,SnackNest Salted Cup Noodles Bites is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,326.4111729855484,37.10119706922652,847.834296409901,27.00875588927844,6.360024184502435,10.087689478668112,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",SnackNest Salted Cup Noodles Bites is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.
512,NutriPick Salted Pasta Cup Crunch,Ready Meals,Ultra-processed,5,0,1,4,0.0,20.0,80.0,"Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,NutriPick Salted Pasta Cup Crunch is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,6,311.6948771258639,44.90766640471108,1041.7418868761151,28.014830892872496,3.764110609985783,5.062261427922559,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",NutriPick Salted Pasta Cup Crunch is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.
513,MealMint Chilli Lime Pasta Cup Delight,Ready Meals,Ultra-processed,6,1,1,4,16.67,16.67,66.67,"Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,MealMint Chilli Lime Pasta Cup Delight is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,6,295.45900401219825,37.711322121106065,923.6369393922625,24.84981234047304,5.842314646918122,11.760613996314135,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",MealMint Chilli Lime Pasta Cup Delight is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.
514,FunFoods Mixed Fruit Masala Rice Cup Mix,Ready Meals,Ultra-processed,6,1,1,4,16.67,16.67,66.67,"Children (Hyperactivity), Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FunFoods Mixed Fruit Masala Rice Cup Mix is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,6,302.3253443975296,36.04086369537991,922.5174400337164,25.33714862710059,6.901154515798985,8.013901248963988,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FunFoods Mixed Fruit Masala Rice Cup Mix is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.
515,MealMint Pepper Instant Noodles Cup,Ready Meals,Ultra-processed,7,1,1,5,14.29,14.29,71.43,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,MealMint Pepper Instant Noodles Cup is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,285.94742583111815,45.60582140377328,1000.1828398534067,21.92895546242609,5.522211267102401,10.116059922433745,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",MealMint Pepper Instant Noodles Cup is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.
516,SmartSnack Mixed Fruit Soup Mix Lite,Ready Meals,Ultra-processed,8,2,1,5,25.0,12.5,62.5,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,SmartSnack Mixed Fruit Soup Mix Lite is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,289.94203479802314,38.93932232288865,854.032000828127,23.100196095104042,7.3357629906205535,11.29628914186743,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",SmartSnack Mixed Fruit Soup Mix Lite is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.
517,NutriPick Mixed Fruit Cup Noodles Plus,Ready Meals,Ultra-processed,5,1,0,4,20.0,0.0,80.0,"Children (Hyperactivity), Diabetes, Heart Disease, High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,NutriPick Mixed Fruit Cup Noodles Plus is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,False,0,6,292.1396250241899,46.74617784716593,1058.753438117901,27.753141877022227,3.5221638674098292,8.695927365118347,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",NutriPick Mixed Fruit Cup Noodles Plus is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.
518,QuickTreat Mango Instant Noodles Treat,Ready Meals,Ultra-processed,6,0,1,5,0.0,16.67,83.33,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,QuickTreat Mango Instant Noodles Treat is a ready meals item with 83.33% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,299.8224214511307,47.209911764652865,1069.8014197300422,28.380026613343812,3.292993277675351,2.772969180327126,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",QuickTreat Mango Instant Noodles Treat is a ready meals item with 83.33% of its listed ingredients marked as unhealthy in this expanded dataset.
519,CrispyCo Classic Meal Bowl Classic,Ready Meals,Ultra-processed,7,1,1,5,14.29,14.29,71.43,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,CrispyCo Classic Meal Bowl Classic is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,301.0475334218716,41.96645359465389,997.3017182590468,22.091461947610764,5.4468294559660935,11.045830644304893,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",CrispyCo Classic Meal Bowl Classic is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.
520,FamilyChoice Creamy Instant Noodles Max,Ready Meals,Ultra-processed,5,1,0,4,20.0,0.0,80.0,"Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FamilyChoice Creamy Instant Noodles Max is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,False,0,6,337.70887680891093,43.34517471174765,970.767203593085,29.595459446734647,3.8737078672860834,12.646579243554427,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FamilyChoice Creamy Instant Noodles Max is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.
521,ZestyBowl Herb Soup Mix Bites,Ready Meals,Ultra-processed,9,1,3,5,11.11,33.33,55.56,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,ZestyBowl Herb Soup Mix Bites is a ready meals item with 55.56% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,312.2547268154955,36.69298623033133,774.6422684483143,19.782403691936793,7.6930258338406485,7.50030436369242,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",ZestyBowl Herb Soup Mix Bites is a ready meals item with 55.56% of its listed ingredients marked as unhealthy in this expanded dataset.
522,MunchMate Creamy Masala Rice Cup Crunch,Ready Meals,Ultra-processed,5,0,1,4,0.0,20.0,80.0,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), Kidney Disease, Obesity or Overweight",Avoid,MunchMate Creamy Masala Rice Cup Crunch is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,6,327.14239611126237,45.347033033767985,1026.7295571514687,33.21341333988043,4.036141672986084,6.563758501428504,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",MunchMate Creamy Masala Rice Cup Crunch is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.
523,FreshBite Tomato Meal Bowl Delight,Ready Meals,Ultra-processed,7,1,1,5,14.29,14.29,71.43,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FreshBite Tomato Meal Bowl Delight is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,300.06079759648526,39.96120651769783,914.041643725296,25.248651459468277,5.113584077476207,9.834368798902164,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FreshBite Tomato Meal Bowl Delight is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.
524,CrispyCo Vanilla Instant Noodles Mix,Ready Meals,Ultra-processed,9,2,2,5,22.22,22.22,55.56,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Lactose Intolerance, Obesity or Overweight",Avoid,CrispyCo Vanilla Instant Noodles Mix is a ready meals item with 55.56% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,8,312.8973190178624,31.117177868855016,758.7867301578316,19.196550256118055,7.776489538038254,14.711278224397446,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",CrispyCo Vanilla Instant Noodles Mix is a ready meals item with 55.56% of its listed ingredients marked as unhealthy in this expanded dataset.
525,SuperBowl Chilli Lime Pasta Cup Cup,Ready Meals,Ultra-processed,8,1,1,6,12.5,12.5,75.0,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,SuperBowl Chilli Lime Pasta Cup Cup is a ready meals item with 75.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,290.26947064290533,40.54616650525233,949.9883626634521,23.537559964200263,4.766505867745629,8.719851172081786,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",SuperBowl Chilli Lime Pasta Cup Cup is a ready meals item with 75.0% of its listed ingredients marked as unhealthy in this expanded dataset.
526,QuickTreat Salted Masala Rice Cup Lite,Ready Meals,Ultra-processed,9,2,2,5,22.22,22.22,55.56,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,QuickTreat Salted Masala Rice Cup Lite is a ready meals item with 55.56% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,303.86686610982656,30.047193426003265,839.3520900004036,20.544106319922008,7.486733593613554,11.262670113372693,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",QuickTreat Salted Masala Rice Cup Lite is a ready meals item with 55.56% of its listed ingredients marked as unhealthy in this expanded dataset.
527,TasteWave Tomato Masala Rice Cup Plus,Ready Meals,Ultra-processed,9,2,2,5,22.22,22.22,55.56,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,TasteWave Tomato Masala Rice Cup Plus is a ready meals item with 55.56% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,274.66134865175684,32.69983857739058,749.0511906674566,18.839896360989815,7.223630644510732,8.733812832229557,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",TasteWave Tomato Masala Rice Cup Plus is a ready meals item with 55.56% of its listed ingredients marked as unhealthy in this expanded dataset.
528,MealMint Pepper Soup Mix Treat,Ready Meals,Ultra-processed,8,2,1,5,25.0,12.5,62.5,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,MealMint Pepper Soup Mix Treat is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,322.54979611323785,36.47345192522416,879.9284411071945,22.767530337993705,7.32429937258464,8.760474325035549,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",MealMint Pepper Soup Mix Treat is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.
529,FlavorHub Classic Cup Noodles Classic,Ready Meals,Ultra-processed,9,2,1,6,22.22,11.11,66.67,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Lactose Intolerance, Obesity or Overweight",Avoid,FlavorHub Classic Cup Noodles Classic is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,8,325.77470337584066,41.95645126976316,912.607710736778,22.74075392451467,5.495666590116105,9.545426816818637,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FlavorHub Classic Cup Noodles Classic is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.
530,NutriPick Roasted Meal Bowl Max,Ready Meals,Ultra-processed,7,1,1,5,14.29,14.29,71.43,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,NutriPick Roasted Meal Bowl Max is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,319.5090256359388,38.907754969126934,1005.0810519708012,32.21559245029424,5.529254034524011,6.471203420597595,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",NutriPick Roasted Meal Bowl Max is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.
531,SnackNest Chocolate Cup Noodles Bites,Ready Meals,Ultra-processed,5,1,1,3,20.0,20.0,60.0,"Diabetes, Heart Disease, High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,SnackNest Chocolate Cup Noodles Bites is a ready meals item with 60.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,5,297.18042873850857,43.614475997757914,870.1885703788391,20.150114802902173,6.5049326239246765,8.299431747457632,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",SnackNest Chocolate Cup Noodles Bites is a ready meals item with 60.0% of its listed ingredients marked as unhealthy in this expanded dataset.
532,FlavorHub Creamy Cup Noodles Crunch,Ready Meals,Ultra-processed,7,1,1,5,14.29,14.29,71.43,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FlavorHub Creamy Cup Noodles Crunch is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,288.35835742073544,44.19187297700696,838.4454748595258,26.98626719511201,5.007701601075587,8.252450189752949,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FlavorHub Creamy Cup Noodles Crunch is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.
533,FunFoods Herb Masala Rice Cup Delight,Ready Meals,Ultra-processed,8,1,1,6,12.5,12.5,75.0,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FunFoods Herb Masala Rice Cup Delight is a ready meals item with 75.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,273.49607378935417,42.90642158698835,1001.5270364879548,24.061282203677393,4.19724322863167,2.9589398049410036,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FunFoods Herb Masala Rice Cup Delight is a ready meals item with 75.0% of its listed ingredients marked as unhealthy in this expanded dataset.
534,ZestyBowl Masala Pasta Cup Mix,Ready Meals,Ultra-processed,5,0,1,4,0.0,20.0,80.0,"Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,ZestyBowl Masala Pasta Cup Mix is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,6,312.34087765135604,45.1146159264741,1091.7179429195069,26.67878533769741,4.031033556706348,4.996688029242866,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",ZestyBowl Masala Pasta Cup Mix is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.
535,FoodCraft Herb Pasta Cup Cup,Ready Meals,Ultra-processed,8,1,2,5,12.5,25.0,62.5,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FoodCraft Herb Pasta Cup Cup is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,292.96421179149917,39.405884906946696,839.2254109918395,22.848774243187997,6.721517896099424,6.1132042149172765,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FoodCraft Herb Pasta Cup Cup is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.
536,FunFoods Cheese Pasta Cup Lite,Ready Meals,Ultra-processed,6,1,1,4,16.67,16.67,66.67,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FunFoods Cheese Pasta Cup Lite is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,292.72201762328996,35.28985550750619,813.6359031607202,25.203158785046433,6.044403250551502,7.9848375532438975,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FunFoods Cheese Pasta Cup Lite is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.
537,FreshBite Creamy Soup Mix Plus,Ready Meals,Ultra-processed,8,2,1,5,25.0,12.5,62.5,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FreshBite Creamy Soup Mix Plus is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,309.5306060597735,37.26433724647888,914.8853306439285,28.75910992950638,6.077911097208998,13.071589711513628,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FreshBite Creamy Soup Mix Plus is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.
538,HomeCart Tomato Meal Bowl Treat,Ready Meals,Ultra-processed,5,1,0,4,20.0,0.0,80.0,"Children (Hyperactivity), Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,HomeCart Tomato Meal Bowl Treat is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,False,0,6,313.2289786940358,44.66979871466389,1008.8529264157991,28.76189597376161,3.3022280202687515,7.410984883392265,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",HomeCart Tomato Meal Bowl Treat is a ready meals item with 80.0% of its listed ingredients marked as unhealthy in this expanded dataset.
539,FlavorHub Chilli Lime Meal Bowl Classic,Ready Meals,Ultra-processed,8,2,1,5,25.0,12.5,62.5,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FlavorHub Chilli Lime Meal Bowl Classic is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,268.3454952561412,38.369516749506666,838.0822993154073,21.76844449897021,7.253675358036484,11.072946475079672,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FlavorHub Chilli Lime Meal Bowl Classic is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.
540,HomeCart Tomato Cup Noodles Max,Ready Meals,Ultra-processed,8,2,1,5,25.0,12.5,62.5,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,HomeCart Tomato Cup Noodles Max is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,285.91240883392834,35.37589656600395,807.883873574992,22.606641849826108,6.449933864544915,11.784777408039677,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",HomeCart Tomato Cup Noodles Max is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.
541,FlavorHub Classic Cup Noodles Bites,Ready Meals,Ultra-processed,5,1,1,3,20.0,20.0,60.0,"Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FlavorHub Classic Cup Noodles Bites is a ready meals item with 60.0% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,6,324.3387777136562,40.36713138558487,814.6971774840468,23.16103576991074,7.158537302198257,9.889451125273368,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FlavorHub Classic Cup Noodles Bites is a ready meals item with 60.0% of its listed ingredients marked as unhealthy in this expanded dataset.
542,LiteLeaf Barbecue Cup Noodles Crunch,Ready Meals,Ultra-processed,8,1,2,5,12.5,25.0,62.5,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,LiteLeaf Barbecue Cup Noodles Crunch is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,283.9730533189023,36.42832436390182,793.0596800896441,21.674417927570147,6.715962342600186,9.592090035106025,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",LiteLeaf Barbecue Cup Noodles Crunch is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.
543,QuickTreat Butter Meal Bowl Delight,Ready Meals,Ultra-processed,6,1,1,4,16.67,16.67,66.67,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), Kidney Disease, Obesity or Overweight",Avoid,QuickTreat Butter Meal Bowl Delight is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,6,312.92145185146785,38.16015444643314,882.4620815428149,29.780702945611708,5.617658300397619,9.529136645597223,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",QuickTreat Butter Meal Bowl Delight is a ready meals item with 66.67% of its listed ingredients marked as unhealthy in this expanded dataset.
544,FlavorHub Caramel Meal Bowl Mix,Ready Meals,Ultra-processed,7,1,1,5,14.29,14.29,71.43,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FlavorHub Caramel Meal Bowl Mix is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,312.6999062669388,38.98322982613966,912.3143079430831,19.72323406953008,4.400636771869643,7.418950728659424,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FlavorHub Caramel Meal Bowl Mix is a ready meals item with 71.43% of its listed ingredients marked as unhealthy in this expanded dataset.
545,FlavorHub Strawberry Meal Bowl Cup,Ready Meals,Ultra-processed,8,2,1,5,25.0,12.5,62.5,"Children (Hyperactivity), Diabetes, Heart Disease, High Blood Pressure (Hypertension), High Cholesterol, Kidney Disease, Obesity or Overweight",Avoid,FlavorHub Strawberry Meal Bowl Cup is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.,Unhealthy,1,1,True,0,7,316.4677346566142,39.239551178561726,873.6580104793026,26.890972469483046,6.106983320532051,12.324042362178584,"Artificial Flavors, Colors","Potassium Sorbate, Sodium Benzoate",FlavorHub Strawberry Meal Bowl Cup is a ready meals item with 62.5% of its listed ingredients marked as unhealthy in this expanded dataset.
